,id,miss_distance,name,est_diameter_min,est_diameter_max,relative_velocity,orbiting_body,sentry_object,absolute_magnitude,hazardous,year
4883,3367900,9381676.259,(2007 CM26),0.025383703,0.056759685,23676.27564,Earth,False,25.1,False,2007
4884,3367902,14649368.61,(2007 CO26),0.146067964,0.326617897,29239.74541,Earth,False,21.3,False,2007
4885,3367903,7791365.092,(2007 CS26),0.160160338,0.358129403,53329.04734,Earth,False,21.1,True,2007
4886,3367904,921311.1085,(2007 CT26),0.053524791,0.11968507,39184.95305,Earth,False,23.48,False,2007
4887,3368185,9964226.895,(2007 CB27),0.058150704,0.130028927,36749.84539,Earth,False,23.3,False,2007
4888,3368186,330706.048,(2007 CC27),0.010581689,0.023661375,39391.31833,Earth,False,27.0,False,2007
4889,3368187,23866854.89,(2007 CZ49),0.167708462,0.375007522,42479.97565,Earth,False,21.0,False,2007
4890,3368247,2397813.647,(2007 CX50),0.030517923,0.068240151,22924.09095,Earth,False,24.7,False,2007
4891,3368294,3841937.237,(2007 DA),0.088014652,0.196806745,66345.66604,Earth,False,22.4,False,2007
4892,3368403,628241.7453,(2007 DC),0.008405334,0.018794898,24713.12727,Earth,False,27.5,False,2007
4893,3368404,1530491.841,(2007 DD),0.017561232,0.039268108,11823.76705,Earth,False,25.9,False,2007
4894,3368405,2834610.555,(2007 DJ),0.036690614,0.082042707,31212.40017,Earth,False,24.3,False,2007
4895,3368493,26144227.5,(2007 DW),0.211132445,0.472106499,81562.54939,Earth,False,20.5,False,2007
4896,3368494,32161657.37,(2007 DX),0.076657557,0.171411509,16170.40716,Earth,False,22.7,False,2007
4897,3368495,49919313.96,(2007 DY),0.319561887,0.714562102,74668.53781,Earth,False,19.6,False,2007
4898,3368602,684486.6848,(2007 DS7),0.018388867,0.041118757,45353.12072,Earth,False,25.8,False,2007
4899,3368731,14798549.38,(2007 DE8),0.058150704,0.130028927,32776.83357,Earth,False,23.3,False,2007
4900,3368732,9532870.682,(2007 DF8),0.231502122,0.517654482,30586.11303,Earth,False,20.3,False,2007
4901,3368733,3782176.149,(2007 DG8),0.024241248,0.054205079,35409.62488,Earth,False,25.2,False,2007
4902,3368734,12124578.22,(2007 DH8),0.027832677,0.062235757,13137.33766,Earth,False,24.9,False,2007
4903,3368735,11704598.03,(2007 DJ8),0.036690614,0.082042707,60755.06024,Earth,False,24.3,False,2007
4904,3368737,3908246.104,(2007 DM8),0.015295194,0.034201093,39476.08122,Earth,False,26.2,False,2007
4905,3368738,44028018.78,(2007 DK8),0.421264611,0.941976306,61060.04285,Earth,False,19.0,False,2007
4906,3368739,3709471.48,(2007 DQ40),0.058150704,0.130028927,56160.66836,Earth,False,23.3,False,2007
4907,3368860,2971459.425,(2007 DX40),0.031956189,0.07145621,58180.66985,Earth,False,24.6,False,2007
4908,3368861,31855278.93,(2007 DY40),0.160160338,0.358129403,43139.17491,Earth,False,21.1,True,2007
4909,3368862,22080948.82,(2007 DZ40),0.494942761,1.106725658,49450.37364,Earth,False,18.65,False,2007
4910,3368864,7092268.664,(2007 DL41),0.182202771,0.407417781,48021.19173,Earth,False,20.82,True,2007
4911,3368866,302180.9954,(2007 DN41),0.013949382,0.031191767,47014.45518,Earth,False,26.4,False,2007
4912,3368867,37886188.39,(2007 DD49),0.421264611,0.941976306,74667.07988,Earth,False,19.0,False,2007
4913,3369097,39060342.38,(2007 DX60),0.101054342,0.225964377,14363.91119,Earth,False,22.1,False,2007
4914,3369098,2717251.908,(2007 DB61),0.048367649,0.108153351,32278.2564,Earth,False,23.7,False,2007
4915,3369614,6170056.288,(2007 DS84),0.183888672,0.411187571,26975.51443,Earth,False,20.8,True,2007
4916,3369849,62500275.02,(2007 DB56),0.384197891,0.859092601,3328.365909,Earth,False,19.2,False,2007
4917,3370021,4107114.137,(2007 EC),0.096506147,0.215794305,23743.44649,Earth,False,22.2,False,2007
4918,3370167,8773117.479,(2007 EF),0.139493823,0.311917671,50032.70812,Earth,False,21.4,True,2007
4919,3370168,3385222.839,(2007 EG),0.031956189,0.07145621,26498.30389,Earth,False,24.6,False,2007
4920,3370169,175682.0837,(2007 EH),0.008027032,0.017948989,62650.70942,Earth,False,27.6,False,2007
4921,3370278,264224.3207,(2007 EK),0.003669061,0.008204271,30796.3477,Earth,False,29.3,False,2007
4922,3370280,40900270.7,(2007 EM),0.183888672,0.411187571,46211.07918,Earth,False,20.8,False,2007
4923,3370281,72173653.29,(2007 EN),0.152951935,0.342010925,64570.98088,Earth,False,21.2,False,2007
4924,3370282,7959227.874,(2007 EO),0.073207399,0.163696721,23211.59034,Earth,False,22.8,False,2007
4925,3370283,10263449.01,(2007 EQ),0.160160338,0.358129403,32890.93704,Earth,False,21.1,False,2007
4926,3370284,53733871.37,(2007 ES),0.483676488,1.081533507,100831.4822,Earth,False,18.7,False,2007
4927,3370285,4999655.212,(2007 EU),0.031956189,0.07145621,30936.93242,Earth,False,24.6,False,2007
4928,3370286,1809319.697,(2007 EV),0.02658,0.059434687,37177.4763,Earth,False,25.0,False,2007
4929,3370287,64369062.49,(2007 EW),0.46190746,1.032856481,59607.11246,Earth,False,18.8,False,2007
4930,3370289,35630813.74,(2007 EY),0.278326768,0.622357573,33113.808,Earth,False,19.9,False,2007
4931,3370290,17038104.3,(2007 EZ),0.291443905,0.651688382,47552.79029,Earth,False,19.8,False,2007
4932,3370493,3078906.3,(2007 EY25),0.025383703,0.056759685,59890.15838,Earth,False,25.1,False,2007
4933,3370494,1509817.176,(2007 EZ25),0.021113245,0.04721065,75735.61321,Earth,False,25.5,False,2007
4934,3370495,16674486.06,(2007 EA26),0.183888672,0.411187571,29491.14898,Earth,False,20.8,False,2007
4935,3370497,3103458.153,(2007 EE26),0.016016034,0.03581294,18980.97641,Earth,False,26.1,False,2007
4936,3370498,2679199.446,(2007 EG26),0.031956189,0.07145621,54817.90797,Earth,False,24.6,False,2007
4937,3370499,4997520.525,(2007 EH26),0.038419789,0.08590926,75856.72914,Earth,False,24.2,False,2007
4938,3370501,684088.6797,(2007 EK26),0.02658,0.059434687,66968.87582,Earth,False,25.0,False,2007
4939,3370502,30351950.75,(2007 EL26),0.060891262,0.136157002,25853.49157,Earth,False,23.2,False,2007
4940,3370503,24746621.41,(2007 EM26),0.076657557,0.171411509,50753.96871,Earth,False,22.7,False,2007
4941,3370504,5540216.254,(2007 EN26),0.08405334,0.187948982,46486.97024,Earth,False,22.5,False,2007
4942,3371135,13373525.94,(2007 EF88),0.055533491,0.124176661,28064.70628,Earth,False,23.4,False,2007
4943,3371136,2892200.02,(2007 EG88),0.011080388,0.024776501,19380.21571,Earth,False,26.9,False,2007
4944,3371138,11853263.05,(2007 EJ88),0.055533491,0.124176661,80694.93053,Earth,False,23.4,False,2007
4945,3371139,25507829.97,(2007 EK88),0.133215567,0.297879063,34175.47087,Earth,False,21.5,False,2007
4946,3371142,899974.5926,(2007 EN88),0.012721988,0.02844723,43994.77858,Earth,False,26.6,False,2007
4947,3371143,482472.5336,(2007 EO88),0.013949382,0.031191767,39502.75251,Earth,False,26.4,False,2007
4948,3371145,3560891.878,(2007 DT103),0.384197891,0.859092601,38684.39926,Earth,False,19.2,True,2007
4949,3371146,4682207.858,(2007 ED125),0.167708462,0.375007522,46931.0841,Earth,False,21.0,True,2007
4950,3371361,1928707.922,(2007 EE126),0.020162992,0.045085821,110202.1502,Earth,False,25.6,False,2007
4951,3371362,46656450.39,(2007 EF126),0.291443905,0.651688382,67575.06285,Earth,False,19.8,False,2007
4952,3371363,4219217.022,(2007 FB),0.015295194,0.034201093,20479.26103,Earth,False,26.2,False,2007
4953,3371364,5784573.454,(2007 FC),0.016016034,0.03581294,25187.34382,Earth,False,26.1,False,2007
4954,3371669,7423219.02,(2007 FF1),0.11286388,0.252371308,46195.64262,Earth,False,21.86,True,2007
4955,3371670,3754011.493,(2007 FG1),0.031956189,0.07145621,28954.97755,Earth,False,24.6,False,2007
4956,3371671,36029144.2,(2007 FH1),0.231502122,0.517654482,43897.99757,Earth,False,20.3,False,2007
4957,3371672,13977519.22,(2007 FJ1),0.046190746,0.103285648,15376.28549,Earth,False,23.8,False,2007
4958,3371673,11652490.02,(2007 FK1),0.242412481,0.542050786,27389.0786,Earth,False,20.2,False,2007
4959,3371743,1324214.644,(2007 FC3),0.021113245,0.04721065,55657.29095,Earth,False,25.5,False,2007
4960,3371744,18866235.1,(2007 FD3),0.2658,0.594346868,70575.17943,Earth,False,20.0,False,2007
4961,3372208,71768693.69,(2007 FK3),0.382432662,0.855145429,13347.68558,Earth,False,19.21,False,2007
4962,3372211,22127085.56,(2007 FN3),0.058150704,0.130028927,85682.33778,Earth,False,23.3,False,2007
4963,3372212,7903171.189,(2007 FO3),0.033462237,0.074823838,27633.34406,Earth,False,24.5,False,2007
4964,3372213,1307446.773,(2007 FP3),0.005553349,0.012417666,35722.21767,Earth,False,28.4,False,2007
4965,3372214,9137860.573,(2007 FQ3),0.020162992,0.045085821,22200.37351,Earth,False,25.6,False,2007
4966,3372215,1264972.272,(2007 FR3),0.008405334,0.018794898,37490.46865,Earth,False,27.5,False,2007
4967,3372216,888115.4757,(2007 FS3),0.016016034,0.03581294,29667.48559,Earth,False,26.1,False,2007
4968,3372217,23607323.43,(2007 FT3),0.2658,0.594346868,70406.89136,Earth,False,20.0,True,2007
4969,3372653,69407678.12,(2007 FL18),0.305179233,0.682401509,71410.19303,Earth,False,19.7,False,2007
4970,3372733,2040618.124,(2007 FY20),0.02658,0.059434687,33636.60833,Earth,False,25.0,False,2007
4971,3373097,31032068.91,(2007 GC),0.146067964,0.326617897,27377.83304,Earth,False,21.3,False,2007
4972,3373174,19312274.29,(2007 GF),0.160160338,0.358129403,50880.31753,Earth,False,21.1,False,2007
4973,3373617,808750.6941,(2007 GU1),0.02658,0.059434687,60969.58218,Earth,False,25.0,False,2007
4974,3373618,4579666.163,(2007 GY1),0.080270317,0.179489885,54299.29805,Earth,False,22.6,False,2007
4975,3373682,4905825.124,(2007 GQ3),0.105816886,0.23661375,32308.39056,Earth,False,22.0,True,2007
4976,3373684,27953152.71,(2007 GT3),0.305179233,0.682401509,122905.6444,Earth,False,19.7,False,2007
4977,3373917,32874730.53,(2007 GS4),0.167708462,0.375007522,61047.11328,Earth,False,21.0,False,2007
4978,3373918,4231824.397,(2007 GU4),0.088014652,0.196806745,48481.66337,Earth,False,22.4,False,2007
4979,3373919,35174196.3,(2007 GW4),0.201629919,0.450858206,70027.93515,Earth,False,20.6,False,2007
4980,3373974,44285513.72,(2007 GV5),0.110803882,0.247765013,78776.84678,Earth,False,21.9,False,2007
4981,3373975,32252849.18,(2007 GW5),0.124897854,0.279280092,50671.42234,Earth,False,21.64,False,2007
4982,3373976,3210867.643,(2007 GX5),0.036690614,0.082042707,56229.04294,Earth,False,24.3,False,2007
4983,3373977,13438725.4,(2007 GY5),0.042126461,0.094197631,55089.71036,Earth,False,24.0,False,2007
4984,3373978,38259531.4,(2007 GZ5),0.152951935,0.342010925,40544.79865,Earth,False,21.2,False,2007
4985,3373980,2484727.302,(2007 HA),0.231502122,0.517654482,74109.53746,Earth,False,20.3,True,2007
4986,3373981,1858112.074,(2007 HC),0.024241248,0.054205079,20693.44598,Earth,False,25.2,False,2007
4987,3374162,2064824.601,(2007 HP),0.069912523,0.156329154,84109.94883,Earth,False,22.9,False,2007
4988,3374350,39718866.04,(2007 HW3),0.22108281,0.494356193,34151.68332,Earth,False,20.4,False,2007
4989,3374352,7536276.728,(2007 HY3),0.020162992,0.045085821,22508.67085,Earth,False,25.6,False,2007
4990,3374389,6348472.034,(2007 HL4),0.040230458,0.089958039,12534.05725,Earth,False,24.1,False,2007
4991,3374390,554333.8003,(2007 HV4),0.004836765,0.010815335,31280.99644,Earth,False,28.7,False,2007
4992,3374391,6500213.925,(2007 HW4),0.050647146,0.113250461,101143.8659,Earth,False,23.6,False,2007
4993,3374667,219866.2185,(2007 HB15),0.007665756,0.017141151,23921.18056,Earth,False,27.7,False,2007
4994,3374668,1813069.532,(2007 HD15),0.042126461,0.094197631,35438.05571,Earth,False,24.0,False,2007
4995,3374669,8906042.667,(2007 HE15),0.305179233,0.682401509,34408.84488,Earth,False,19.7,True,2007
4996,3374670,48131095.48,(2007 HF15),0.183888672,0.411187571,15271.87098,Earth,False,20.8,False,2007
4997,3374671,17279845.34,(2007 HY15),0.040230458,0.089958039,42990.98828,Earth,False,24.1,False,2007
4998,3375232,29245821.08,(2007 HG44),0.350392641,0.783501764,82839.22629,Earth,False,19.4,False,2007
4999,3375233,8630827.824,(2007 HH44),0.02658,0.059434687,29250.93318,Earth,False,25.0,False,2007
5000,3375501,8952668.792,(2007 HZ58),0.027832677,0.062235757,40070.56588,Earth,False,24.9,False,2007
5001,3375503,28218443.98,(2007 HD70),0.175612319,0.392681082,26920.6139,Earth,False,20.9,False,2007
5002,3375696,37289945.39,(2007 HX82),0.211132445,0.472106499,17647.725,Earth,False,20.5,False,2007
5003,3375773,19502732.17,(2007 HD84),0.053034072,0.118587791,21178.33163,Earth,False,23.5,False,2007
5004,3376006,4507183.407,(2007 JD),0.063760979,0.142573883,89854.18108,Earth,False,23.1,False,2007
5005,3376262,16666164.26,(2007 JY2),0.121494041,0.271668934,56939.75577,Earth,False,21.7,True,2007
5006,3376263,2710598.947,(2007 JZ2),0.017561232,0.039268108,48985.09244,Earth,False,25.9,False,2007
5007,3376341,19670040.75,(2007 JW9),0.036690614,0.082042707,14949.65769,Earth,False,24.3,False,2007
5008,3376342,48537356.71,(2007 JF16),0.483676488,1.081533507,123860.432,Earth,False,18.7,False,2007
5009,3376343,12492649.94,(2007 JG16),0.050647146,0.113250461,21183.93334,Earth,False,23.6,False,2007
5010,3376345,621717.5877,(2007 JB21),0.022108281,0.049435619,26712.83859,Earth,False,25.4,False,2007
5011,3376346,14102483.43,(2007 JH22),0.121494041,0.271668934,45568.87769,Earth,False,21.7,True,2007
5012,3377483,31102675.32,(2007 KD),0.201629919,0.450858206,27304.37804,Earth,False,20.6,False,2007
5013,3377484,10790996.88,(2007 KE),0.08405334,0.187948982,56260.83837,Earth,False,22.5,False,2007
5014,3377488,49307207.79,(2007 JE40),0.242412481,0.542050786,37693.9726,Earth,False,20.2,False,2007
5015,3377489,71369835.42,(2007 KJ),0.46190746,1.032856481,79458.94952,Earth,False,18.8,False,2007
5016,3377490,17445253.42,(2007 KK),0.055533491,0.124176661,11176.27566,Earth,False,23.4,False,2007
5017,3377520,16869862.31,(2007 KD2),0.063760979,0.142573883,23478.18549,Earth,False,23.1,False,2007
5018,3377815,2517468.112,(2007 KV2),0.031956189,0.07145621,41079.82205,Earth,False,24.6,False,2007
5019,3377816,13146398.71,(2007 KW2),0.105816886,0.23661375,29234.48736,Earth,False,22.0,False,2007
5020,3377868,2712253.29,(2007 KE4),0.024241248,0.054205079,34848.64007,Earth,False,25.2,False,2007
5021,3377888,14974826.79,(2007 KO4),0.060891262,0.136157002,48274.88913,Earth,False,23.2,False,2007
5022,3378130,6344283.817,(2007 KF7),0.027832677,0.062235757,29382.83143,Earth,False,24.9,False,2007
5023,3378131,45498178.27,(2007 KG7),0.201629919,0.450858206,82416.53503,Earth,False,20.6,True,2007
5024,3378233,19862026.88,(2007 LA),0.146067964,0.326617897,83764.47582,Earth,False,21.3,False,2007
5025,3378272,3876709.601,(2007 LT),0.080270317,0.179489885,26043.72501,Earth,False,22.6,False,2007
5026,3378273,2669385.617,(2007 LU),0.055533491,0.124176661,26612.77759,Earth,False,23.4,False,2007
5027,3378351,24766700.77,(2007 LV8),0.253837029,0.567596853,30721.59116,Earth,False,20.1,False,2007
5028,3378544,3206689.913,(2007 LT19),0.023150212,0.051765448,20282.95511,Earth,False,25.3,False,2007
5029,3378545,7850874.331,(2007 LU19),0.146067964,0.326617897,41501.08325,Earth,False,21.3,True,2007
5030,3378547,2954013.097,(2007 LW19),0.053034072,0.118587791,32912.80709,Earth,False,23.5,False,2007
5031,3378560,2565216.566,(2007 MF),0.015295194,0.034201093,31852.73269,Earth,False,26.2,False,2007
5032,3378561,17942234.82,(2007 MG),0.175612319,0.392681082,62754.05869,Earth,False,20.9,False,2007
5033,3378562,18795951.2,(2007 MH),0.167708462,0.375007522,41929.00406,Earth,False,21.0,False,2007
5034,3378563,2695825.798,(2007 MQ),0.050647146,0.113250461,73730.32056,Earth,False,23.6,False,2007
5035,3378731,2916338.489,(2007 MB4),0.08405334,0.187948982,39677.78943,Earth,False,22.5,False,2007
5036,3378732,19927383.42,(2007 MC4),0.160160338,0.358129403,35891.27695,Earth,False,21.1,False,2007
5037,3378801,15236036.31,(2007 MK6),0.231502122,0.517654482,108898.6833,Earth,False,20.3,False,2007
5038,3378803,2096320.981,(2007 MJ13),0.031956189,0.07145621,38350.53754,Earth,False,24.6,False,2007
5039,3378868,28958230.83,(2007 ML13),0.253837029,0.567596853,32859.2207,Earth,False,20.1,False,2007
5040,3378930,43951769.74,(2007 MC24),0.334622375,0.748238376,44108.69611,Earth,False,19.5,False,2007
5041,3379434,33785452.81,(2007 NQ),0.350392641,0.783501764,41144.10536,Earth,False,19.4,False,2007
5042,3379718,20175364.49,(2007 NL1),0.152951935,0.342010925,46265.26573,Earth,False,21.2,False,2007
5043,3379831,10962837.54,(2007 NT4),0.046190746,0.103285648,22979.88221,Earth,False,23.8,False,2007
5044,3379832,47061396.65,(2007 OV),0.366906138,0.820427065,24881.53767,Earth,False,19.3,False,2007
5045,3379843,28063557.67,(2007 OX),0.146067964,0.326617897,43363.88828,Earth,False,21.3,False,2007
5046,3379844,19780704.92,(2007 OY),0.183888672,0.411187571,28183.9705,Earth,False,20.8,False,2007
5047,3379897,5095012.006,(2007 OH3),0.035039264,0.078350176,26879.75275,Earth,False,24.4,False,2007
5048,3380954,38678160.45,(2007 OR9),0.101054342,0.225964377,21050.56315,Earth,False,22.1,False,2007
5049,3380959,28276759.25,(2007 PQ),0.201629919,0.450858206,25757.6327,Earth,False,20.6,False,2007
5050,3381085,1522753.772,(2007 PF2),0.035039264,0.078350176,66478.89284,Earth,False,24.4,False,2007
5051,3381230,25164308.27,(2007 PB8),0.142087207,0.317716653,52238.71239,Earth,False,21.36,False,2007
5052,3381231,16716173.91,(2007 PD8),0.081762653,0.182826851,20962.57304,Earth,False,22.56,False,2007
5053,3381232,14467008.68,(2007 PE8),0.350392641,0.783501764,26249.0256,Earth,False,19.4,False,2007
5054,3381257,15354834.45,(2007 PP9),0.146067964,0.326617897,29738.32875,Earth,False,21.3,False,2007
5055,3381258,14769775.58,(2007 PQ9),0.105816886,0.23661375,20001.94956,Earth,False,22.0,False,2007
5056,3381259,32624277.73,(2007 PR9),0.201629919,0.450858206,17549.71637,Earth,False,20.6,False,2007
5057,3381260,8243300.122,(2007 PS9),0.053034072,0.118587791,19269.82728,Earth,False,23.5,False,2007
5058,3381261,26885541.3,(2007 PR10),0.175612319,0.392681082,106371.2285,Earth,False,20.9,False,2007
5059,3381347,10386821.68,(2007 PR25),0.105816886,0.23661375,98490.12801,Earth,False,22.0,True,2007
5060,3381348,2536769.558,(2007 PS25),0.021113245,0.04721065,28785.90318,Earth,False,25.5,False,2007
5061,3381448,21248057.56,(2007 PV27),0.242412481,0.542050786,51413.50714,Earth,False,20.2,True,2007
5062,3381449,8135589.865,(2007 PF28),0.40230458,0.899580388,90650.92792,Earth,False,19.1,True,2007
5063,3382711,31139002.52,(2007 QA2),0.192555078,0.430566244,13182.22721,Earth,False,20.7,False,2007
5064,3382826,28687544.3,(2007 QK2),0.201629919,0.450858206,16363.03026,Earth,False,20.6,False,2007
5065,3382866,20922824.39,(2007 QE3),0.278326768,0.622357573,71820.42464,Earth,False,19.9,False,2007
5066,3383665,27031486.4,(2007 RD1),0.127219879,0.284472297,17092.44142,Earth,False,21.6,False,2007
5067,3383666,14220514.03,(2007 RE1),0.101054342,0.225964377,35892.81916,Earth,False,22.1,False,2007
5068,3383667,3284953.49,(2007 RF1),0.016016034,0.03581294,14785.72809,Earth,False,26.1,False,2007
5069,3383668,7287586.291,(2007 RG1),0.018388867,0.041118757,16780.6429,Earth,False,25.8,False,2007
5070,3383669,19025506.6,(2007 RH1),0.080270317,0.179489885,13733.9519,Earth,False,22.6,False,2007
5071,3383670,975623.9167,(2007 RJ1),0.024241248,0.054205079,35364.1928,Earth,False,25.2,False,2007
5072,3383671,5865121.106,(2007 RO1),0.053034072,0.118587791,52662.28755,Earth,False,23.5,False,2007
5073,3383901,31939819.71,(2007 RT1),0.201629919,0.450858206,82596.39428,Earth,False,20.6,False,2007
5074,3383902,73554.89407,(2007 RS1),0.001756123,0.003926811,43727.70678,Earth,False,30.9,False,2007
5075,3383903,9257882.705,(2007 RE2),0.073207399,0.163696721,34172.69653,Earth,False,22.8,False,2007
